"Deer.ID","Sample.Date","Year","Month","Origin","Sample1","Sample2","Species","Sex","Age","County","grid","Latitude","Longitude","status"
"B26885","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","130",38.9062,-78.6999,"0"
"B26897","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","131",38.9058,-78.6814,"0"
"B26875","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Shenandoah","134",38.9047,-78.6257,"0"
"B30211","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","138",38.9032,-78.5516,"0"
"B30045","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","140",38.9024,-78.5145,"0"
"B30005","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","152",38.9181,-78.5696,"0"
"B26930","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Shenandoah","154",38.9173,-78.5325,"0"
"B26902","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","156",38.9165,-78.4954,"0"
"B30220","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","165",38.9326,-78.5691,"0"
"B26872","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","178",38.9463,-78.5315,"0"
"B26915","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","180",38.9455,-78.4944,"0"
"B26860","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","181",38.9451,-78.4759,"0"
"B30032","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","182",38.9447,-78.4573,"0"
"B30222","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","191",38.9604,-78.5125,"0"
"B30237","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","193",38.9596,-78.4753,"0"
"B30044","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","195",38.9588,-78.4382,"0"
"B26916","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","200",38.976,-78.5676,"0"
"B30227","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","217",38.9877,-78.4372,"0"
"B30036","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","217",38.9877,-78.4372,"0"
"B26879","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","217",38.9877,-78.4372,"0"
"B26927","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Shenandoah","217",38.9877,-78.4372,"0"
"B26888","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","217",38.9877,-78.4372,"0"
"B26910","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","233",39.0046,-78.5481,"0"
"B26876","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","233",39.0046,-78.5481,"0"
"B26908","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer",NA,"Adult","Shenandoah","238",39.0026,-78.4552,"0"
"B26946","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","238",39.0026,-78.4552,"0"
"B30239","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","265",39.0179,-78.4919,"0"
"B30009","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","266",39.0175,-78.4733,"0"
"B26870","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","266",39.0175,-78.4733,"0"
"B26896","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","266",39.0175,-78.4733,"0"
"B26871","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","270",39.0159,-78.399,"0"
"B30245","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","270",39.0159,-78.399,"0"
"B30224","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","299",39.0328,-78.5099,"0"
"B30031","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","300",39.0324,-78.4913,"0"
"B26904","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","301",39.032,-78.4728,"0"
"B26861","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","303",39.0312,-78.4356,"0"
"B30231","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","304",39.0308,-78.417,"0"
"B26890","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","340",39.0457,-78.4351,"0"
"B26921","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","343",39.0444,-78.3794,"0"
"B26867","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","345",39.0436,-78.3422,"0"
"B26925","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","421",39.0742,-78.4155,"0"
"B30017","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","463",39.0883,-78.3963,"0"
"B30226","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","463",39.0883,-78.3963,"0"
"B30026","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Shenandoah","465",39.0875,-78.3592,"0"
"B30212","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","465",39.0875,-78.3592,"0"
"B26899","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","560",39.1134,-78.2279,"0"
"B30023","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","563",39.1107,-78.1164,"0"
"B30024","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","574",39.1055,-77.9119,"0"
"B30040","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","658",39.1402,-78.1338,"0"
"B30240","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Frederick","658",39.1402,-78.1338,"0"
"B26936","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Frederick","700",39.1578,-78.2634,"0"
"B30025","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","707",39.1546,-78.1332,"0"
"B30002","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","750",39.1718,-78.2443,"0"
"B26922","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","753",39.1705,-78.1884,"0"
"B30007","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Frederick","793",39.188,-78.3181,"0"
"B26873","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","804",39.1831,-78.1134,"0"
"B30030","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","806",39.1822,-78.0762,"0"
"B30029","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Frederick","806",39.1822,-78.0762,"0"
"B30042","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","842",39.2012,-78.2617,"0"
"B26943","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","852",39.1967,-78.0756,"0"
"B26901","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","852",39.1967,-78.0756,"0"
"B30016","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Frederick","894",39.2121,-78.1122,"0"
"B26939","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","894",39.2121,-78.1122,"0"
"B30008","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","895",39.2116,-78.0936,"0"
"B26900","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","895",39.2116,-78.0936,"0"
"B30018","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Frederick","973",39.2425,-78.1669,"0"
"B26893","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","973",39.2425,-78.1669,"0"
"B30006","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Frederick","1001",39.2617,-78.3713,"0"
"B26937","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","1008",39.2587,-78.2409,"0"
"B30004","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","1008",39.2587,-78.2409,"0"
"B30037","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Frederick","1037",39.2766,-78.3894,"0"
"B30221","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Frederick","1038",39.2762,-78.3707,"0"
"B30012","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","1040",39.2754,-78.3335,"0"
"B30027","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","1040",39.2754,-78.3335,"0"
"B26884","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","1040",39.2754,-78.3335,"0"
"B26929","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Frederick","1051",39.2705,-78.1285,"0"
"B30420","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","1075",39.2894,-78.3143,"0"
"B26917","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","1136",39.318,-78.2945,"0"
"B26866","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","1165",39.3312,-78.238,"0"
"B30046","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","1180",39.3478,-78.3307,"0"
"B30228","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","1202",39.3588,-78.1809,"0"
"B30039","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","1206",39.3764,-78.3109,"0"
"B30041","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","1209",39.375,-78.255,"0"
"B30000","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","1223",39.4058,-78.3285,"0"
"B26932","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Frederick","1502",39.0265,-78.2313,"0"
"B31907","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Warren","1502",39.0265,-78.2313,"0"
"B26898","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Warren","1506",39.0247,-78.157,"0"
"B31911","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Warren","1506",39.0247,-78.157,"0"
"B30003","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","1517",39.0125,-78.2505,"0"
"B30204","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Warren","1518",39.012,-78.2319,"0"
"B26863","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Frederick","1519",39.0116,-78.2133,"0"
"B30208","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Warren","1519",39.0116,-78.2133,"0"
"B26928","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Frederick","1520",39.0112,-78.1948,"0"
"B25449","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Warren","1520",39.0112,-78.1948,"0"
"B26903","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Warren","1521",39.0107,-78.1762,"0"
"B26945","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Warren","1522",39.0103,-78.1576,"0"
"B26938","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Warren","1522",39.0103,-78.1576,"0"
"B30035","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer",NA,"Adult","Shenandoah","1523",39.0098,-78.1391,"0"
"B26874","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Warren","1523",39.0098,-78.1391,"0"
"B30229","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Warren","1523",39.0098,-78.1391,"0"
"B30234","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Warren","1527",39.0079,-78.0648,"0"
"B30230","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Warren","1527",39.0079,-78.0648,"0"
"B30038","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Warren","1527",39.0079,-78.0648,"0"
"B30215","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Warren","1527",39.0079,-78.0648,"0"
"B31906","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Warren","1527",39.0079,-78.0648,"0"
"B31908","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Warren","1527",39.0079,-78.0648,"0"
"T00435","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Warren","1527",39.0079,-78.0648,"0"
"B26889","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Warren","1528",39.0075,-78.0462,"0"
"B31910","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Warren","1538",38.9976,-78.2325,"0"
"B30019","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Warren","1543",38.9953,-78.1396,"0"
"B30219","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Warren","1546",38.9939,-78.084,"0"
"B30213","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Warren","1546",38.9939,-78.084,"0"
"B31913","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Warren","1547",38.9935,-78.0654,"0"
"B26933","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Warren","1548",38.993,-78.0468,"0"
"B30201","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Warren","1548",38.993,-78.0468,"0"
"B30200","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Warren","1548",38.993,-78.0468,"0"
"B26931","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Warren","1549",38.9925,-78.0283,"0"
"B30214","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Warren","1549",38.9925,-78.0283,"0"
"B26894","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Warren","1566",38.9822,-78.1959,"0"
"B30223","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Warren","1574",38.9785,-78.0474,"0"
"B25450","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Warren","1575",38.978,-78.0289,"0"
"B26891","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","1588",38.9716,-78.3635,"0"
"B30236","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Warren","1590",38.9707,-78.3264,"0"
"B26886","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Warren","1593",38.9695,-78.2707,"0"
"B30469","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Warren","1593",38.9695,-78.2707,"0"
"B30202","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Warren","1593",38.9695,-78.2707,"0"
"B30203","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Warren","1606",38.9636,-78.0295,"0"
"B30011","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Warren","1663",38.9554,-78.2898,"0"
"T01652","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer",NA,"Adult","Warren","1663",38.9554,-78.2898,"0"
"B31901","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Warren","1664",38.955,-78.2712,"0"
"B30210","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Warren","1667",38.9537,-78.2156,"0"
"B30216","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Warren","1667",38.9537,-78.2156,"0"
"B30020","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Warren","1675",38.95,-78.0672,"0"
"B26864","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","1728",38.9443,-78.4388,"0"
"B30233","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","1728",38.9443,-78.4388,"0"
"B30034","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Shenandoah","1732",38.9426,-78.3645,"0"
"B30207","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Warren","1739",38.9396,-78.2347,"0"
"B31902","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Warren","1742",38.9383,-78.1791,"0"
"B30010","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Warren","1743",38.9378,-78.1605,"0"
"B26923","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Warren","1746",38.9365,-78.1049,"0"
"B30206","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Warren","1746",38.9365,-78.1049,"0"
"B26877","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Warren","1814",38.9256,-78.2538,"0"
"B30238","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Warren","1814",38.9256,-78.2538,"0"
"B26905","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Warren","1817",38.9242,-78.1982,"0"
"B26909","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","1880",38.9157,-78.4583,"0"
"B30021","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Warren","1896",38.9089,-78.1617,"0"
"B30205","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Warren","1896",38.9089,-78.1617,"0"
"B26868","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Warren","1900",38.907,-78.0875,"0"
"B30242","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","1966",38.8983,-78.3291,"0"
"B26881","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","2042",38.8855,-78.4038,"0"
"B30241","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","2046",38.8838,-78.3296,"0"
"B26941","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Warren","2048",38.883,-78.2926,"0"
"B26887","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","2117",38.873,-78.497,"0"
"B30001","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Shenandoah","2118",38.8726,-78.4784,"0"
"B26895","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","2118",38.8726,-78.4784,"0"
"B26914","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","2118",38.8726,-78.4784,"0"
"B26892","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Warren","2131",38.8672,-78.2375,"0"
"B30519","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Warren","2131",38.8672,-78.2375,"0"
"B31903","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Warren","2131",38.8672,-78.2375,"0"
"T00436","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Warren","2131",38.8672,-78.2375,"0"
"B30014","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","2198",38.8585,-78.4975,"0"
"B30244","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","2198",38.8585,-78.4975,"0"
"B26878","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","2199",38.8581,-78.4789,"0"
"B26940","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","2199",38.8581,-78.4789,"0"
"B26882","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Shenandoah","2201",38.8573,-78.4419,"0"
"B30047","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Shenandoah","2203",38.8565,-78.4048,"0"
"B26944","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Shenandoah","2288",38.8416,-78.3868,"0"
"B31912","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Warren","2291",38.8404,-78.3313,"0"
"B30043","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Warren","2292",38.8399,-78.3127,"0"
"B26926","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Warren","2294",38.8391,-78.2757,"0"
"B26918","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Warren","2295",38.8386,-78.2572,"0"
"B30218","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Warren","2297",38.8378,-78.2201,"0"
"B26919","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Yearlings","Shenandoah","2459",38.8159,-78.536,"0"
"B30028","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Yearlings","Warren","2471",38.811,-78.3138,"0"
"B26913","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Warren","2471",38.811,-78.3138,"0"
"B30015","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Male","Adult","Warren","2473",38.8101,-78.2768,"0"
"B26912","2019-11-16","2019","Nov","Free-Ranging","Active "," Hunter Killed","White Tailed Deer","Female","Adult","Warren","2473",38.8101,-78.2768,"0"
